No,user_name,text,label,lowercase,remove,tweet_clean
3435,Indah Permatasari,"Masyarakat indonesia siap untuk divaksin Covid-19ðŸ’ªðŸ»

#dukungvaksinasicovid #vaksin #dukungvaksin #vaksÃ¬ncovid19â€¦ https://t.co/VhXT0w3ibs",positif,"masyarakat indonesia siap untuk divaksin covid-19ðÿ’ªðÿ»

#dukungvaksinasicovid #vaksin #dukungvaksin #vaksã¬ncovid19â€¦ https://t.co/vhxt0w3ibs",masyarakat indonesia siap untuk divaksin covid? ncovid ,"['masyarakat', 'indonesia', 'divaksin', 'covid', 'ncovid']"
3438,Penjaga Pancasila,"Wahhh Hebatt! indonesia pasti bisa bisa keluar dari ujian ini, aamiinðŸ˜‡

#dukungvaksinasicovid #vaksin #dukungvaksinâ€¦ https://t.co/o7A621gY32",positif,"wahhh hebatt! indonesia pasti bisa bisa keluar dari ujian ini, aamiinðÿ˜‡

#dukungvaksinasicovid #vaksin #dukungvaksinâ€¦ https://t.co/o7a621gy32",wahhh hebatt indonesia pasti bisa bisa keluar dari ujian ini aamiin  ,"['wahhh', 'hebatt', 'indonesia', 'ujian', 'aamiin']"
3449,zona Informasi,"Wahhh Masyarakat indonesia siap disuntik vaksin covid-19ðŸ˜‡ semoga sehat selalu ya 

#dukungvaksinasicovid #vaksinâ€¦ https://t.co/C8M0Gytssf",positif,"wahhh masyarakat indonesia siap disuntik vaksin covid-19ðÿ˜‡ semoga sehat selalu ya 

#dukungvaksinasicovid #vaksinâ€¦ https://t.co/c8m0gytssf",wahhh masyarakat indonesia siap disuntik vaksin covid semoga sehat selalu ya   ,"['wahhh', 'masyarakat', 'indonesia', 'disuntik', 'vaksin', 'covid', 'semoga', 'sehat', 'ya']"
3460,info today,Mari kita sukseskan Vaksinasi nasional demi melindungi masyarakat akan bahayanya virus covid-19ðŸŽ‰â€¦ https://t.co/DqvlHjZGey,positif,mari kita sukseskan vaksinasi nasional demi melindungi masyarakat akan bahayanya virus covid-19ðÿž‰â€¦ https://t.co/dqvlhjzgey,mari kita sukseskan vaksinasi nasional demi melindungi masyarakat akan bahayanya virus covid ,"['mari', 'sukseskan', 'vaksinasi', 'nasional', 'melindungi', 'masyarakat', 'bahayanya', 'virus', 'covid']"
3462,ohcee,"Trdpt ramai pndtng asing dlm negara kita. 
Yg sah bekerja boleh diwajibkan utk mngambil vaksin. 
Bagaimana dgn pendâ€¦ https://t.co/RXGL2FuKnO",positif,"trdpt ramai pndtng asing dlm negara kita. 
yg sah bekerja boleh diwajibkan utk mngambil vaksin. 
bagaimana dgn pendâ€¦ https://t.co/rxgl2fukno",trdpt ramai pndtng asing dlm negara kita yg sah bekerja boleh diwajibkan utk mngambil vaksin bagaimana dgn pend ,"['trdpt', 'ramai', 'pndtng', 'asing', 'dlm', 'negara', 'yg', 'sah', 'diwajibkan', 'utk', 'mngambil', 'vaksin', 'dgn', 'pend']"
3463,ismie,Sekedar info gaes hehe #covid19 #vaksinasi #sinovac https://t.co/ttIKhTUPBY,positif,sekedar info gaes hehe #covid19 #vaksinasi #sinovac https://t.co/ttikhtupby,sekedar info gaes hehe ,"['sekedar', 'info', 'gaes', 'hehe']"
3464,Aneka Ria Opini,"Tetap disiplin protokol kesehatan
#Vaksin https://t.co/JrXOdVeQsd",positif,"tetap disiplin protokol kesehatan
#vaksin https://t.co/jrxodveqsd",tetap disiplin protokol kesehatan,"['disiplin', 'protokol', 'kesehatan']"
3472,Bambang Paijo,"Presiden Jokowi org pertama yg divaksinasi, agar memberikan rasa aman bagi warga yg akan mendapatkan #Vaksinasi semâ€¦ https://t.co/bkmY0iTFFg",positif,"presiden jokowi org pertama yg divaksinasi, agar memberikan rasa aman bagi warga yg akan mendapatkan #vaksinasi semâ€¦ https://t.co/bkmy0itffg",presiden jokowi org pertama yg divaksinasi agar memberikan rasa aman bagi warga yg akan mendapatkan sem ,"['presiden', 'jokowi', 'org', 'yg', 'divaksinasi', 'aman', 'warga', 'yg', 'sem']"
3474,Viona Aminda,#vaksinisasi #kemanjuran #vaksin #vaksin #COVID19 #VaccineforSouthAfrica #VaksinasiNasional Apa Kata Para Ilmuwanâ€¦ https://t.co/XkPLrpMlTM,positif,#vaksinisasi #kemanjuran #vaksin #vaksin #covid19 #vaccineforsouthafrica #vaksinasinasional apa kata para ilmuwanâ€¦ https://t.co/xkplrpmltm,apa kata para ilmuwan ,['ilmuwan']
3479,Kabar indonesia,Cina Dukung RI Bangun Pusat Vaksin di Asia Tenggara #Cina #vaksin #covid-19 https://t.co/ouDMV3kt6q,positif,cina dukung ri bangun pusat vaksin di asia tenggara #cina #vaksin #covid-19 https://t.co/oudmv3kt6q,cina dukung ri bangun pusat vaksin di asia tenggara ,"['cina', 'dukung', 'ri', 'bangun', 'pusat', 'vaksin', 'asia', 'tenggara']"
3480,Ambulans Gawat Darurat Dinas Kesehatan DKI Jakarta,"Hi Sobat Sehat!

Bantu Dinkes Prov. DKI Jakarta melakukan pendataan tenaga kesehatan / penunjang yang bekerja di faâ€¦ https://t.co/Vaeb9aMezz",positif,"hi sobat sehat!

bantu dinkes prov. dki jakarta melakukan pendataan tenaga kesehatan / penunjang yang bekerja di faâ€¦ https://t.co/vaeb9amezz",hi sobat sehatbantu dinkes prov dki jakarta melakukan pendataan tenaga kesehatan / penunjang yang bekerja di fa ,"['hi', 'sobat', 'sehatbantu', 'dinkes', 'prov', 'dki', 'jakarta', 'pendataan', 'tenaga', 'kesehatan', 'penunjang', 'fa']"
3482,jogjadaily.com,Bupati #Bantul Suharsono memantau perkembangan pelaksanaan #vaksinasi untuk tenaga kesehatan di Kabupaten Bantul. https://t.co/tIeRt7TczO,positif,bupati #bantul suharsono memantau perkembangan pelaksanaan #vaksinasi untuk tenaga kesehatan di kabupaten bantul. https://t.co/tiert7tczo,bupati suharsono memantau perkembangan pelaksanaan untuk tenaga kesehatan di kabupaten bantul ,"['bupati', 'suharsono', 'memantau', 'perkembangan', 'pelaksanaan', 'tenaga', 'kesehatan', 'kabupaten', 'bantul']"
3485,PemprovSulut,"SABTU 6 JANUARI 2021
Update Data Covid 19 
di Sulawesi Utara
.
.
#updatedatacovid19 #sulut #lawancorona #vaksinasiâ€¦ https://t.co/3Al1Y27M0z",positif,"sabtu 6 januari 021
update data covid 19 
di sulawesi utara
.
.
#updatedatacovid19 #sulut #lawancorona #vaksinasiâ€¦ https://t.co/3al1y27m0z",sabtujanuari update data coviddi sulawesi utara  ,"['sabtujanuari', 'update', 'data', 'coviddi', 'sulawesi', 'utara']"
3486,Sagha News,"Karenanya, Pemprov Jatim memasukkan mereka salah satu penerima vaksin, tulis Khofifah pada akun Instagramnya yang dâ€¦ https://t.co/LIr5MLIDnn",positif,"karenanya, pemprov jatim memasukkan mereka salah satu penerima vaksin, tulis khofifah pada akun instagramnya yang dâ€¦ https://t.co/lir5mlidnn",karenanya pemprov jatim memasukkan mereka salah satu penerima vaksin tulis khofifah pada akun instagramnya yang d ,"['pemprov', 'jatim', 'memasukkan', 'salah', 'penerima', 'vaksin', 'tulis', 'khofifah', 'akun', 'instagramnya', 'd']"
3510,afdol,Ayo dukung vaksinasi #Vaksinasi #NewNormal https://t.co/LHyzsqx6jm,positif,ayo dukung vaksinasi #vaksinasi #newnormal https://t.co/lhyzsqx6jm,ayo dukung vaksinasi ,"['ayo', 'dukung', 'vaksinasi']"
3529,ððžð¦ðžð«ð¢ð§ð­ðšð¡ ðŠð¨ð­ðš ðŒðšð¥ðšð§ð ,"#NawakNgalam - Dalam sepuluh hari pasca pencanangan vaksinasi, penerima vaksin dosis tahap pertama bagi tenaga keseâ€¦ https://t.co/7ZsKlRk4KI",positif,"#nawakngalam - dalam sepuluh hari pasca pencanangan vaksinasi, penerima vaksin dosis tahap pertama bagi tenaga keseâ€¦ https://t.co/7zsklrk4ki", dalam sepuluh hari pasca pencanangan vaksinasi penerima vaksin dosis tahap pertama bagi tenaga kese ,"['sepuluh', 'pasca', 'pencanangan', 'vaksinasi', 'penerima', 'vaksin', 'dosis', 'tahap', 'tenaga', 'kese']"
3534,Joji,"Otononi memberikan dampak positif bagi masyarakat Papua, baik dari segi perekonomian, pendidikan, dan infrastrukturâ€¦ https://t.co/CuFLlvdYHL",positif,"otononi memberikan dampak positif bagi masyarakat papua, baik dari segi perekonomian, pendidikan, dan infrastrukturâ€¦ https://t.co/cufllvdyhl",otononi memberikan dampak positif bagi masyarakat papua baik dari segi perekonomian pendidikan dan infrastruktur ,"['otononi', 'dampak', 'positif', 'masyarakat', 'papua', 'segi', 'perekonomian', 'pendidikan', 'infrastruktur']"
3540,Humas Pemda DIY,"Sebanyak 10 juta dosis bahan baku vaksin COVID-19 dengan 1 juta overfill produksi Sinovak telah tiba di Indonesia,â€¦ https://t.co/L8sZzC23CZ",positif,"sebanyak 10 juta dosis bahan baku vaksin covid-19 dengan 1 juta overfill produksi sinovak telah tiba di indonesia,â€¦ https://t.co/l8szzc23cz",sebanyakjuta dosis bahan baku vaksin covid denganjuta overfill produksi sinovak telah tiba di indonesia ,"['sebanyakjuta', 'dosis', 'bahan', 'baku', 'vaksin', 'covid', 'denganjuta', 'overfill', 'produksi', 'sinovak', 'indonesia']"
3561,radio_kotabatik,"Sebelumnya dalam pencanangan telah mendapat vaksin dosis pertama. (Rep. Kharisma)

#Pekalongan #VaksinCovid19â€¦ https://t.co/yTIsHELNFJ",positif,"sebelumnya dalam pencanangan telah mendapat vaksin dosis pertama. rep. kharisma)

#pekalongan #vaksincovid19â€¦ https://t.co/ytishelnfj",sebelumnya dalam pencanangan telah mendapat vaksin dosis pertama rep kharisma  ,"['pencanangan', 'vaksin', 'dosis', 'rep', 'kharisma']"
3566,Satresnarkoba Polres Kubu Raya,"Vaksinasi melatih tubuh untuk KENAL, LAWAN dan KEBAL terhadap virus dan bakteri.

Laksanakan vaksinasi untuk mencegâ€¦ https://t.co/AXGGzrVR6N",positif,"vaksinasi melatih tubuh untuk kenal, lawan dan kebal terhadap virus dan bakteri.

laksanakan vaksinasi untuk mencegâ€¦ https://t.co/axggzrvr6n",vaksinasi melatih tubuh untuk kenal lawan dan kebal terhadap virus dan bakterilaksanakan vaksinasi untuk menceg ,"['vaksinasi', 'melatih', 'tubuh', 'kenal', 'lawan', 'kebal', 'virus', 'bakterilaksanakan', 'vaksinasi', 'menceg']"
3569,Indoposco.id,Vaksinasi Covid-19 terhadap Tenaga Kesehatan Lansia Dimulai Hari Ini https://t.co/Xfu0LfbQjV #COVID19 #vaksinasiâ€¦ https://t.co/HXkUNF5PbI,positif,vaksinasi covid-19 terhadap tenaga kesehatan lansia dimulai hari ini https://t.co/xfu0lfbqjv #covid19 #vaksinasiâ€¦ https://t.co/hxkunf5pbi,vaksinasi covid terhadap tenaga kesehatan lansia dimulai hari ini ,"['vaksinasi', 'covid', 'tenaga', 'kesehatan', 'lansia']"
3630,TVRI Nasional,"Kelompok lanjut usia (lansia) bisa mulai divaksinasi Covid-19 hari ini, Senin (8/2).

Selengkapnya:â€¦ https://t.co/u7VjmGxJJP",positif,"kelompok lanjut usia lansia) bisa mulai divaksinasi covid-19 hari ini, senin 8/2).

selengkapnya:â€¦ https://t.co/u7vjmgxjjp",kelompok lanjut usia lansia bisa mulai divaksinasi covid hari ini senin /selengkapnya ,"['kelompok', 'usia', 'lansia', 'divaksinasi', 'covid', 'senin', 'selengkapnya']"
3631,Aceh Serambi,"Nakes PNS Aceh Bakal Disanksi Bila Tolak Divaksin, Tenaga Kontrak Dipecat

#vaksin #aceh 

https://t.co/kXledDyUgs",positif,"nakes pns aceh bakal disanksi bila tolak divaksin, tenaga kontrak dipecat

#vaksin #aceh 

https://t.co/kxleddyugs",nakes pns aceh bakal disanksi bila tolak divaksin tenaga kontrak dipecat,"['nakes', 'pns', 'aceh', 'disanksi', 'tolak', 'divaksin', 'tenaga', 'kontrak', 'dipecat']"
3638,deksawan,"Tetap imunisasi saat pandemi, cegah wabah lain menyeruak.

#Covid19 #VirusCorona #SocialDistancingâ€¦ https://t.co/WZDoaQ97vR",positif,"tetap imunisasi saat pandemi, cegah wabah lain menyeruak.

#covid19 #viruscorona #socialdistancingâ€¦ https://t.co/wzdoaq97vr",tetap imunisasi saat pandemi cegah wabah lain menyeruak  ,"['imunisasi', 'pandemi', 'cegah', 'wabah', 'menyeruak']"
3644,Kemenkes RI,"Di RSCM, vaksinasi diikuti sebanyak 15 orang dari total 90 nakes lansia. 

Sementara di Puskesmas Kramat Jati, hingâ€¦ https://t.co/9ftXa0CvSE",positif,"di rscm, vaksinasi diikuti sebanyak 15 orang dari total 90 nakes lansia. 

sementara di puskesmas kramat jati, hingâ€¦ https://t.co/9ftxa0cvse",di rscm vaksinasi diikuti sebanyakorang dari totalnakes lansia sementara di puskesmas kramat jati hing ,"['rscm', 'vaksinasi', 'diikuti', 'sebanyakorang', 'totalnakes', 'lansia', 'puskesmas', 'kramat', 'jati', 'hing']"
3652,Aura Ningsih,"Tahap Selanjutnya Vaksin akan diberikan untuk para Pelayanan Publik.

#Vaksinasi #VaksinCOVID19 #programfolbackâ€¦ https://t.co/wqlgI4dEoH",positif,"tahap selanjutnya vaksin akan diberikan untuk para pelayanan publik.

#vaksinasi #vaksincovid19 #programfolbackâ€¦ https://t.co/wqlgi4deoh",tahap selanjutnya vaksin akan diberikan untuk para pelayanan publik  ,"['tahap', 'vaksin', 'pelayanan', 'publik']"
3660,Yeni.cantika@yandex.com,"BPOM setujui Vaksin

#Vaksin #SukseskanVaksinasi https://t.co/v6bNHjPM6o",positif,"bpom setujui vaksin

#vaksin #sukseskanvaksinasi https://t.co/v6bnhjpm6o",bpom setujui vaksin,"['bpom', 'setujui', 'vaksin']"
3663,elisa gr,"Btw ada yang gatal ga bekas suntikan vaksin sinovac yang ke 2, agak gatal hampir mirip biduran tp lokal ajaâ€¦ https://t.co/H2Zeo5CDaA",positif,"btw ada yang gatal ga bekas suntikan vaksin sinovac yang ke , agak gatal hampir mirip biduran tp lokal ajaâ€¦ https://t.co/h2zeo5cdaa",btw ada yang gatal ga bekas suntikan vaksin sinovac yang keagak gatal hampir mirip biduran tp lokal aja ,"['btw', 'gatal', 'ga', 'bekas', 'suntikan', 'vaksin', 'sinovac', 'keagak', 'gatal', 'biduran', 'tp', 'lokal', 'aja']"
3670,Fitri,"Vaksin COVID-19 Aman, Efektif dan Halal. 
Vaksinasi Adalah Solusi. #vaksinasi #vaksinyovaksin https://t.co/kfEYOt113F",positif,"vaksin covid-19 aman, efektif dan halal. 
vaksinasi adalah solusi. #vaksinasi #vaksinyovaksin https://t.co/kfeyot113f",vaksin covid aman efektif dan halal vaksinasi adalah solusi ,"['vaksin', 'covid', 'aman', 'efektif', 'halal', 'vaksinasi', 'solusi']"
3671,Maya Joseph,Sukseskan Vaksinasi untuk kesehatan. #SukseskanVaksinasi #vaksinasi https://t.co/JwkPMKVgPF,positif,sukseskan vaksinasi untuk kesehatan. #sukseskanvaksinasi #vaksinasi https://t.co/jwkpmkvgpf,sukseskan vaksinasi untuk kesehatan ,"['sukseskan', 'vaksinasi', 'kesehatan']"
3673,Pembela Bangsa,Ayo Bersama - sama kita terapkan 5M #Vaksin #SukseskanVaksinasi https://t.co/G6J8SENcDJ,positif,ayo bersama - sama kita terapkan 5m #vaksin #sukseskanvaksinasi https://t.co/g6j8sencdj,ayo bersama  sama kita terapkan m ,"['ayo', 'bersamasama', 'terapkan', 'm']"
3674,semangagjuang,Sukseskan Vaksinasi dengan menerapkan 5M dan 3T #VaksinUntukLansia #vaksinasi https://t.co/Vp2xpycnkZ,positif,sukseskan vaksinasi dengan menerapkan 5m dan 3t #vaksinuntuklansia #vaksinasi https://t.co/vp2xpycnkz,sukseskan vaksinasi dengan menerapkan m dan t ,"['sukseskan', 'vaksinasi', 'menerapkan', 'm', 't']"
3675,Sabang-merauke,Ayo Kita Sukseskan Vaksinasi untuk kesehatan kita bersama #vaksinasi #SukseskanVaksinasi https://t.co/qDaqJZQvri,positif,ayo kita sukseskan vaksinasi untuk kesehatan kita bersama #vaksinasi #sukseskanvaksinasi https://t.co/qdaqjzqvri,ayo kita sukseskan vaksinasi untuk kesehatan kita bersama ,"['ayo', 'sukseskan', 'vaksinasi', 'kesehatan']"
3683,Wajada,"Erick Thohir: Penularan Covid-19 Turun Drastis Setelah Vaksinasi

https://t.co/ejQ9oSYaF3

#vaksinasi #COVIDãƒ¼19",positif,"erick thohir: penularan covid-19 turun drastis setelah vaksinasi

https://t.co/ejq9osyaf3

#vaksinasi #covidãƒ¼19",erick thohir penularan covid turun drastis setelah vaksinasi ,"['erick', 'thohir', 'penularan', 'covid', 'turun', 'drastis', 'vaksinasi']"
3686,Front Muda Revolusioner,"TELAH TERBIT EDISI 12 KORAN REVOLUSIONER: KAPITALISME VAKSIN

Dapatkan segera di kota-kota anda 

#sosialismeâ€¦ https://t.co/JkbCeDmmwi",positif,"telah terbit edisi 12 koran revolusioner: kapitalisme vaksin

dapatkan segera di kota-kota anda 

#sosialismeâ€¦ https://t.co/jkbcedmmwi",telah terbit edisikoran revolusioner kapitalisme vaksindapatkan segera di kotakota anda   ,"['terbit', 'edisikoran', 'revolusioner', 'kapitalisme', 'vaksindapatkan', 'kotakota']"
3689,KabarPenumpang.com,Cina Kirim Vaksin ke Eropa Gunakan Sepuluh Lokomotif yang Menarik 278 Gerbong - https://t.co/Q3L6ZYlRMXâ€¦ https://t.co/o9owI7gTxN,positif,cina kirim vaksin ke eropa gunakan sepuluh lokomotif yang menarik 78 gerbong - https://t.co/q3l6zylrmxâ€¦ https://t.co/o9owi7gtxn,cina kirim vaksin ke eropa gunakan sepuluh lokomotif yang menarikgerbong  ,"['cina', 'kirim', 'vaksin', 'eropa', 'sepuluh', 'lokomotif', 'menarikgerbong']"
3690,NawaCita ðŸ‡®ðŸ‡©,"Perbedaan sakit kepala karena migrain dan covid-19

#vaksinasi https://t.co/V0ZS51QvYy",positif,"perbedaan sakit kepala karena migrain dan covid-19

#vaksinasi https://t.co/v0zs51qvyy",perbedaan sakit kepala karena migrain dan covid,"['perbedaan', 'sakit', 'kepala', 'migrain', 'covid']"
3691,Redaksi Serat,"Jika vaksinasi bagi tenaga kesehatan tuntas, maka vaksinasi bagi lansia akan Â diprioritaskan. Pasalnya, resiko lansâ€¦ https://t.co/6y9gVyOEFr",positif,"jika vaksinasi bagi tenaga kesehatan tuntas, maka vaksinasi bagi lansia akan â diprioritaskan. pasalnya, resiko lansâ€¦ https://t.co/6y9gvyoefr",jika vaksinasi bagi tenaga kesehatan tuntas maka vaksinasi bagi lansia akan ?diprioritaskan pasalnya resiko lans ,"['vaksinasi', 'tenaga', 'kesehatan', 'tuntas', 'vaksinasi', 'lansia', 'diprioritaskan', 'pasalnya', 'resiko', 'lans']"
3692,Adeett,Gunanya masker melindungi kalo ada rasa sakit ga kelihatan ðŸ¤£ðŸ¤£ #vaksin https://t.co/AbNXN2FCvE,positif,gunanya masker melindungi kalo ada rasa sakit ga kelihatan ðÿ¤£ðÿ¤£ #vaksin https://t.co/abnxn2fcve,gunanya masker melindungi kalo ada rasa sakit ga kelihatan ???? ,"['gunanya', 'masker', 'melindungi', 'kalo', 'sakit', 'ga']"
3698,informan.exe,"Aman dan halal ðŸ‘
#vaksin https://t.co/mU4UGQID7b",positif,"aman dan halal ðÿ‘
#vaksin https://t.co/mu4ugqid7b",aman dan halal ,"['aman', 'halal']"
3701,Disperindag Sumut #SobatIndag,"Ayoo kita sukseskan Vaksinasi Covid 19 di Provinsi Sumatera Utara.

#PemprovSumut 
#disperindagsumutâ€¦ https://t.co/HvRw8DLUXJ",positif,"ayoo kita sukseskan vaksinasi covid 19 di provinsi sumatera utara.

#pemprovsumut 
#disperindagsumutâ€¦ https://t.co/hvrw8dluxj",ayoo kita sukseskan vaksinasi coviddi provinsi sumatera utara  ,"['ayoo', 'sukseskan', 'vaksinasi', 'coviddi', 'provinsi', 'sumatera', 'utara']"
3703,Fajar Indonesia Network,17 Ribu Wartawan Dapat Prioritas Vaksinasi #Vaksinasi https://t.co/boVXqx1Nbn,positif,17 ribu wartawan dapat prioritas vaksinasi #vaksinasi https://t.co/bovxqx1nbn, ribu wartawan dapat prioritas vaksinasi ,"['ribu', 'wartawan', 'prioritas', 'vaksinasi']"
3765,KlikTerbaru.com,Vaksin Sinovac merupakan salah satu jenis vaksin untuk penangkal Virus Corona yang saat ini digunakan di Indonesia.â€¦ https://t.co/5vWijT4zUs,positif,vaksin sinovac merupakan salah satu jenis vaksin untuk penangkal virus corona yang saat ini digunakan di indonesia.â€¦ https://t.co/5vwijt4zus,vaksin sinovac merupakan salah satu jenis vaksin untuk penangkal virus corona yang saat ini digunakan di indonesia ,"['vaksin', 'sinovac', 'salah', 'jenis', 'vaksin', 'penangkal', 'virus', 'corona', 'indonesia']"
3766,Initwiterya,"DUKUNG PERCEPATAN VAKSINASI NASIONAL GUNA CEGAH PENULARAN COVID-19

#vaksinasi #vaksinasidimulai https://t.co/L6JrDwPJXM",positif,"dukung percepatan vaksinasi nasional guna cegah penularan covid-19

#vaksinasi #vaksinasidimulai https://t.co/l6jrdwpjxm",dukung percepatan vaksinasi nasional guna cegah penularan covid,"['dukung', 'percepatan', 'vaksinasi', 'nasional', 'cegah', 'penularan', 'covid']"
3773,kadem,"Pak @aniesbaswedan, pak @A_rizapatria, emang masalah ya klo #CrazyRich dpt #vaksin duluan.....
#cuma_nanya.....
Tokâ€¦ https://t.co/vXUfCcfFmi",positif,"pak @aniesbaswedan, pak @a_rizapatria, emang masalah ya klo #crazyrich dpt #vaksin duluan.....
#cuma_nanya.....
tokâ€¦ https://t.co/vxufccffmi",pakpakemang masalah ya klo dpt duluan tok ,"['pakpakemang', 'ya', 'klo', 'dpt', 'duluan', 'tok']"
3776,UPT Puskesmas Kaduhejo,"Selamat Kepada Tenaga Kesehatan yg Telah Mendapatkan Vaksinasi Covid-19 Tahap 2 ....

Walaupun Sudah Dapat Vaksinasâ€¦ https://t.co/lheAresgR5",positif,"selamat kepada tenaga kesehatan yg telah mendapatkan vaksinasi covid-19 tahap  ...

walaupun sudah dapat vaksinasâ€¦ https://t.co/lhearesgr5",selamat kepada tenaga kesehatan yg telah mendapatkan vaksinasi covid tahapwalaupun sudah dapat vaksinas ,"['selamat', 'tenaga', 'kesehatan', 'yg', 'vaksinasi', 'covid', 'tahapwalaupun', 'vaksinas']"
3787,Physical Distancing 6 Ft,"Btw utk para atlet, apa di beri #vaksin #Covid19 ditahap awal? Krn mereka jg pahlawan bangsa! @KemenkesRIâ€¦ https://t.co/QGnVsduMRa",positif,"btw utk para atlet, apa di beri #vaksin #covid19 ditahap awal? krn mereka jg pahlawan bangsa! @kemenkesriâ€¦ https://t.co/qgnvsdumra",btw utk para atlet apa di beri ditahap awal krn mereka jg pahlawan bangsa  ,"['btw', 'utk', 'atlet', 'ditahap', 'krn', 'jg', 'pahlawan', 'bangsa']"
3793,NKRI Selalu Dihati,"Bravo TNI,.. Selalu siap kapanpun dan dimanapun 
#VaksinCovid19 #VaksinSiap34Propinsi #VaksinHalal #Vaksinâ€¦ https://t.co/YPXdu4lDJa",positif,"bravo tni,.. selalu siap kapanpun dan dimanapun 
#vaksincovid19 #vaksinsiap34propinsi #vaksinhalal #vaksinâ€¦ https://t.co/ypxdu4ldja",bravo tni selalu siap kapanpun dan dimanapun   ,"['bravo', 'tni', 'dimanapun']"
